TankerId,TripId,Id,DateTime,TimeZone,Latitude,Longitude,Altitude,Heading,Speed
MNR47D4,188,20964,07/17/2011 07:48:40 PM,GMT,50.31,-86.67,1008.00,276.00,81.00
MNR47D4,188,20965,07/17/2011 07:49:10 PM,GMT,50.31,-86.69,1008.00,278.00,88.00
MNR47D4,188,20966,07/17/2011 07:49:39 PM,GMT,50.31,-86.71,1312.00,253.00,116.00
MNR47D4,188,20967,07/17/2011 07:50:09 PM,GMT,50.29,-86.71,1392.00,191.00,142.00
MNR47D4,188,20968,07/17/2011 07:50:40 PM,GMT,50.28,-86.69,1168.00,136.00,142.00
MNR47D4,188,20969,07/17/2011 07:51:09 PM,GMT,50.29,-86.67,1360.00,51.00,147.00
MNR47D4,188,20970,07/17/2011 07:51:39 PM,GMT,50.31,-86.66,1320.00,24.00,110.00
MNR47D4,188,20971,07/17/2011 07:52:09 PM,GMT,50.31,-86.68,1016.00,286.00,71.00
MNR47D4,188,20972,07/17/2011 07:52:39 PM,GMT,50.31,-86.69,1112.00,282.00,92.00
MNR47D4,188,20973,07/17/2011 07:53:09 PM,GMT,50.30,-86.71,1232.00,229.00,139.00
MNR47D4,188,20974,07/17/2011 07:53:39 PM,GMT,50.28,-86.71,1312.00,177.00,140.00
MNR47D4,188,20975,07/17/2011 07:54:15 PM,GMT,50.28,-86.68,1336.00,99.00,134.00
MNR47D4,188,20976,07/17/2011 07:54:45 PM,GMT,50.30,-86.67,1288.00,18.00,168.00
MNR47D4,188,20977,07/17/2011 07:55:15 PM,GMT,50.31,-86.68,1008.00,329.00,80.00
MNR47D4,188,20978,07/17/2011 07:55:45 PM,GMT,50.31,-86.69,1072.00,280.00,97.00
MNR47D4,188,20979,07/17/2011 07:56:15 PM,GMT,50.30,-86.71,1272.00,223.00,138.00
MNR47D4,188,20980,07/17/2011 07:56:45 PM,GMT,50.28,-86.71,1288.00,182.00,147.00
MNR47D4,188,20981,07/17/2011 07:57:20 PM,GMT,50.28,-86.67,1296.00,97.00,141.00
MNR47D4,188,20982,07/17/2011 07:57:50 PM,GMT,50.30,-86.66,1352.00,17.00,151.00
MNR47D4,188,20983,07/17/2011 07:58:19 PM,GMT,50.31,-86.67,1040.00,322.00,78.00
MNR47D4,188,20984,07/17/2011 07:58:49 PM,GMT,50.31,-86.69,1024.00,276.00,92.00
MNR47D4,188,20985,07/17/2011 07:59:19 PM,GMT,50.30,-86.71,1232.00,237.00,127.00
MNR47D4,188,20986,07/17/2011 07:59:49 PM,GMT,50.28,-86.71,1304.00,182.00,150.00
MNR47D4,188,20987,07/17/2011 08:00:28 PM,GMT,50.28,-86.67,1288.00,104.00,147.00
MNR47D4,188,20988,07/17/2011 08:00:58 PM,GMT,50.30,-86.67,1320.00,8.00,150.00
MNR47D4,188,20989,07/17/2011 08:01:28 PM,GMT,50.31,-86.68,1000.00,325.00,77.00
MNR47D4,188,20990,07/17/2011 08:01:58 PM,GMT,50.31,-86.69,1040.00,279.00,92.00
MNR47D4,188,20991,07/17/2011 08:02:27 PM,GMT,50.30,-86.71,1272.00,232.00,135.00
MNR47D4,188,20992,07/17/2011 08:02:57 PM,GMT,50.28,-86.71,1320.00,187.00,149.00
MNR47D4,188,20993,07/17/2011 08:03:27 PM,GMT,50.28,-86.70,1200.00,129.00,131.00
MNR47D4,188,20994,07/17/2011 08:03:57 PM,GMT,50.29,-86.68,1312.00,45.00,155.00
MNR47D4,188,20995,07/17/2011 08:04:27 PM,GMT,50.31,-86.67,1272.00,14.00,104.00
MNR47D4,188,20996,07/17/2011 08:04:57 PM,GMT,50.31,-86.69,1000.00,286.00,79.00
MNR47D4,188,20997,07/17/2011 08:05:27 PM,GMT,50.31,-86.70,1200.00,268.00,116.00
MNR47D4,188,20998,07/17/2011 08:05:57 PM,GMT,50.29,-86.71,1312.00,190.00,146.00
MNR47D4,188,20999,07/17/2011 08:06:34 PM,GMT,50.27,-86.70,1232.00,166.00,129.00
MNR47D4,188,21000,07/17/2011 08:07:03 PM,GMT,50.28,-86.68,1256.00,49.00,134.00
MNR47D4,188,21001,07/17/2011 08:07:33 PM,GMT,50.30,-86.67,1280.00,29.00,144.00
MNR47D4,188,21002,07/17/2011 08:08:03 PM,GMT,50.31,-86.68,1000.00,317.00,71.00
MNR47D4,188,21003,07/17/2011 08:08:33 PM,GMT,50.31,-86.69,1120.00,283.00,92.00
MNR47D4,188,21004,07/17/2011 08:09:03 PM,GMT,50.30,-86.71,1248.00,217.00,137.00
MNR47D4,188,21005,07/17/2011 08:09:33 PM,GMT,50.28,-86.71,1312.00,192.00,158.00
MNR47D4,188,21006,07/17/2011 08:10:03 PM,GMT,50.27,-86.69,1104.00,119.00,131.00
MNR47D4,188,21007,07/17/2011 08:10:32 PM,GMT,50.29,-86.68,1320.00,30.00,148.00
MNR47D4,188,21008,07/17/2011 08:11:02 PM,GMT,50.31,-86.67,1272.00,25.00,97.00
MNR47D4,188,21009,07/17/2011 08:11:32 PM,GMT,50.31,-86.68,992.00,280.00,74.00
MNR47D4,188,21010,07/17/2011 08:12:02 PM,GMT,50.31,-86.70,1232.00,274.00,109.00
MNR47D4,188,21011,07/17/2011 08:12:32 PM,GMT,50.29,-86.71,1256.00,189.00,155.00
MNR47D4,188,21012,07/17/2011 08:13:11 PM,GMT,50.27,-86.70,1144.00,160.00,121.00
MNR47D4,188,21013,07/17/2011 08:13:41 PM,GMT,50.29,-86.68,1232.00,41.00,144.00
MNR47D4,188,21014,07/17/2011 08:14:11 PM,GMT,50.30,-86.66,1248.00,28.00,128.00
MNR47D4,188,21015,07/17/2011 08:14:41 PM,GMT,50.31,-86.68,1000.00,294.00,66.00
MNR47D4,188,21016,07/17/2011 08:15:10 PM,GMT,50.31,-86.70,1184.00,285.00,97.00
MNR47D4,188,21017,07/17/2011 08:15:40 PM,GMT,50.30,-86.71,1256.00,200.00,141.00
MNR47D4,188,21018,07/17/2011 08:16:10 PM,GMT,50.28,-86.71,1312.00,188.00,150.00
MNR47D4,188,21019,07/17/2011 08:16:40 PM,GMT,50.28,-86.69,1096.00,97.00,122.00
MNR47D4,188,21020,07/17/2011 08:17:10 PM,GMT,50.29,-86.68,1280.00,34.00,151.00
MNR47D4,188,21021,07/17/2011 08:17:40 PM,GMT,50.31,-86.67,1240.00,9.00,101.00
MNR47D4,188,21022,07/17/2011 08:18:10 PM,GMT,50.31,-86.69,1008.00,281.00,92.00
MNR47D4,188,21023,07/17/2011 08:18:40 PM,GMT,50.31,-86.71,1176.00,246.00,129.00
MNR47D4,188,21024,07/17/2011 08:19:09 PM,GMT,50.29,-86.71,1288.00,188.00,144.00
MNR47D4,188,21025,07/17/2011 08:19:46 PM,GMT,50.27,-86.70,1128.00,145.00,124.00
MNR47D4,188,21026,07/17/2011 08:20:15 PM,GMT,50.29,-86.68,1296.00,35.00,150.00
MNR47D4,188,21027,07/17/2011 08:20:45 PM,GMT,50.31,-86.67,1312.00,24.00,109.00
MNR47D4,188,21028,07/17/2011 08:21:15 PM,GMT,50.31,-86.68,1000.00,290.00,71.00
MNR47D4,188,21029,07/17/2011 08:21:45 PM,GMT,50.31,-86.70,1200.00,273.00,115.00
MNR47D4,188,21030,07/17/2011 08:22:15 PM,GMT,50.29,-86.71,1288.00,190.00,149.00
MNR47D4,188,21031,07/17/2011 08:22:58 PM,GMT,50.27,-86.70,1128.00,157.00,117.00
MNR47D4,188,21032,07/17/2011 08:23:28 PM,GMT,50.29,-86.68,1288.00,29.00,151.00
MNR47D4,188,21033,07/17/2011 08:23:58 PM,GMT,50.31,-86.67,1296.00,31.00,108.00
MNR47D4,188,21034,07/17/2011 08:24:28 PM,GMT,50.31,-86.68,992.00,290.00,70.00
MNR47D4,188,21035,07/17/2011 08:24:58 PM,GMT,50.31,-86.70,1224.00,270.00,109.00
MNR47D4,188,21036,07/17/2011 08:25:28 PM,GMT,50.29,-86.71,1288.00,194.00,140.00
MNR47D4,188,21037,07/17/2011 08:25:58 PM,GMT,50.28,-86.69,1128.00,146.00,128.00
MNR47D4,188,21038,07/17/2011 08:26:28 PM,GMT,50.29,-86.67,1264.00,64.00,149.00
MNR47D4,188,21039,07/17/2011 08:26:58 PM,GMT,50.31,-86.67,1312.00,9.00,122.00
MNR47D4,188,21040,07/17/2011 08:27:27 PM,GMT,50.31,-86.68,992.00,291.00,61.00
MNR47D4,188,21041,07/17/2011 08:27:57 PM,GMT,50.31,-86.70,1208.00,283.00,96.00
MNR47D4,188,21042,07/17/2011 08:28:27 PM,GMT,50.30,-86.71,1264.00,202.00,143.00
MNR47D4,188,21043,07/17/2011 08:28:57 PM,GMT,50.28,-86.71,1264.00,172.00,139.00
MNR47D4,188,21044,07/17/2011 08:29:29 PM,GMT,50.28,-86.68,1240.00,85.00,128.00
MNR47D4,188,21045,07/17/2011 08:29:59 PM,GMT,50.30,-86.67,1232.00,16.00,147.00
MNR47D4,188,21046,07/17/2011 08:30:29 PM,GMT,50.31,-86.68,1000.00,323.00,61.00
MNR47D4,188,21047,07/17/2011 08:30:59 PM,GMT,50.31,-86.70,1128.00,284.00,98.00
MNR47D4,188,21048,07/17/2011 08:31:28 PM,GMT,50.30,-86.71,1216.00,203.00,143.00
MNR47D4,188,21049,07/17/2011 08:32:08 PM,GMT,50.28,-86.70,1152.00,164.00,127.00
MNR47D4,188,21050,07/17/2011 08:32:38 PM,GMT,50.28,-86.67,1288.00,67.00,142.00
MNR47D4,188,21051,07/17/2011 08:33:08 PM,GMT,50.30,-86.66,1312.00,24.00,140.00
MNR47D4,188,21052,07/17/2011 08:33:38 PM,GMT,50.31,-86.67,1048.00,299.00,86.00
MNR47D4,188,21053,07/17/2011 08:34:08 PM,GMT,50.31,-86.69,1040.00,275.00,93.00
MNR47D4,188,21054,07/17/2011 08:34:38 PM,GMT,50.31,-86.71,1216.00,254.00,135.00
MNR47D4,188,21055,07/17/2011 08:35:08 PM,GMT,50.29,-86.71,1296.00,185.00,155.00
MNR47D4,188,21056,07/17/2011 08:35:37 PM,GMT,50.28,-86.69,1120.00,129.00,139.00
MNR47D4,188,21057,07/17/2011 08:36:07 PM,GMT,50.29,-86.67,1336.00,58.00,150.00
MNR47D4,188,21058,07/17/2011 08:36:37 PM,GMT,50.30,-86.66,1384.00,27.00,133.00
MNR47D4,188,21059,07/17/2011 08:37:07 PM,GMT,50.31,-86.67,1040.00,290.00,78.00
MNR47D4,188,21060,07/17/2011 08:37:37 PM,GMT,50.31,-86.69,1000.00,274.00,86.00
MNR47D4,188,21061,07/17/2011 08:38:07 PM,GMT,50.31,-86.71,1272.00,264.00,118.00
MNR47D4,188,21062,07/17/2011 08:38:37 PM,GMT,50.29,-86.71,1256.00,186.00,164.00
MNR47D4,188,21063,07/17/2011 08:39:07 PM,GMT,50.28,-86.70,1152.00,142.00,130.00
MNR47D4,188,21064,07/17/2011 08:39:36 PM,GMT,50.29,-86.67,1264.00,55.00,144.00
MNR47D4,188,21065,07/17/2011 08:40:06 PM,GMT,50.31,-86.66,1304.00,22.00,136.00
MNR47D4,188,21066,07/17/2011 08:40:36 PM,GMT,50.31,-86.67,1040.00,296.00,73.00
MNR47D4,188,21067,07/17/2011 08:41:06 PM,GMT,50.31,-86.69,1024.00,272.00,87.00
MNR47D4,188,21068,07/17/2011 08:41:36 PM,GMT,50.31,-86.71,1248.00,264.00,125.00
MNR47D4,188,21069,07/17/2011 08:42:06 PM,GMT,50.29,-86.71,1280.00,190.00,166.00
MNR47D4,188,21070,07/17/2011 08:42:37 PM,GMT,50.28,-86.69,1160.00,133.00,127.00
MNR47D4,188,21071,07/17/2011 08:43:07 PM,GMT,50.29,-86.67,1432.00,52.00,153.00
MNR47D4,188,21072,07/17/2011 08:43:36 PM,GMT,50.27,-86.66,1384.00,145.00,175.00
MNR47D4,188,21073,07/17/2011 08:44:06 PM,GMT,50.25,-86.66,1488.00,187.00,177.00
MNR47D4,188,21074,07/17/2011 08:44:36 PM,GMT,50.22,-86.67,1592.00,191.00,166.00
MNR47D4,188,21075,07/17/2011 08:45:06 PM,GMT,50.20,-86.68,1576.00,192.00,166.00
MNR47D4,188,21076,07/17/2011 08:45:36 PM,GMT,50.18,-86.68,1672.00,192.00,160.00
MNR47D4,188,21077,07/17/2011 08:46:06 PM,GMT,50.16,-86.69,1648.00,193.00,162.00
MNR47D4,188,21078,07/17/2011 08:46:36 PM,GMT,50.14,-86.70,1784.00,194.00,157.00
MNR47D4,188,21079,07/17/2011 08:47:06 PM,GMT,50.11,-86.71,2008.00,195.00,149.00
MNR47D4,188,21080,07/17/2011 08:47:35 PM,GMT,50.10,-86.72,2424.00,196.00,138.00
MNR47D4,188,21081,07/17/2011 08:48:05 PM,GMT,50.08,-86.73,2560.00,196.00,152.00
MNR47D4,188,21082,07/17/2011 08:48:35 PM,GMT,50.06,-86.74,2456.00,198.00,157.00
MNR47D4,188,21083,07/17/2011 08:49:05 PM,GMT,50.04,-86.74,2592.00,195.00,156.00
MNR47D4,188,21084,07/17/2011 08:49:35 PM,GMT,50.01,-86.75,2608.00,195.00,159.00
MNR47D4,188,21085,07/17/2011 08:50:05 PM,GMT,49.99,-86.77,2640.00,200.00,154.00
MNR47D4,188,21086,07/17/2011 08:50:35 PM,GMT,49.97,-86.78,2712.00,205.00,154.00
MNR47D4,188,21087,07/17/2011 08:51:05 PM,GMT,49.95,-86.79,2664.00,205.00,157.00
MNR47D4,188,21088,07/17/2011 08:51:35 PM,GMT,49.94,-86.81,2624.00,208.00,155.00
MNR47D4,188,21089,07/17/2011 08:52:04 PM,GMT,49.92,-86.82,2704.00,208.00,156.00
MNR47D4,188,21090,07/17/2011 08:52:34 PM,GMT,49.90,-86.84,2568.00,208.00,160.00
MNR47D4,188,21091,07/17/2011 08:53:04 PM,GMT,49.88,-86.86,2584.00,209.00,159.00
MNR47D4,188,21092,07/17/2011 08:53:34 PM,GMT,49.86,-86.88,2520.00,212.00,158.00
MNR47D4,188,21093,07/17/2011 08:54:04 PM,GMT,49.84,-86.89,2568.00,213.00,155.00
MNR47D4,188,21094,07/17/2011 08:54:34 PM,GMT,49.82,-86.91,2312.00,215.00,165.00
MNR47D4,188,21095,07/17/2011 08:55:04 PM,GMT,49.80,-86.93,2240.00,217.00,164.00
MNR47D4,188,21096,07/17/2011 08:55:34 PM,GMT,49.78,-86.94,2272.00,193.00,173.00
MNR47D4,188,21097,07/17/2011 08:56:03 PM,GMT,49.76,-86.93,2368.00,160.00,162.00
MNR47D4,188,21098,07/17/2011 08:56:33 PM,GMT,49.76,-86.90,2280.00,99.00,149.00
MNR47D4,188,21099,07/17/2011 08:57:03 PM,GMT,49.77,-86.87,2328.00,61.00,143.00
MNR47D4,188,21100,07/17/2011 08:57:33 PM,GMT,49.77,-86.84,2296.00,73.00,136.00
MNR47D4,188,21101,07/17/2011 08:58:03 PM,GMT,49.79,-86.84,2016.00,4.00,114.00
MNR47D4,188,21102,07/17/2011 08:58:33 PM,GMT,49.79,-86.87,1856.00,288.00,118.00
MNR47D4,188,21103,07/17/2011 08:59:03 PM,GMT,49.79,-86.89,1624.00,256.00,104.00
MNR47D4,188,21104,07/17/2011 08:59:33 PM,GMT,49.78,-86.91,1408.00,253.00,103.00
MNR47D4,188,21105,07/17/2011 09:00:02 PM,GMT,49.78,-86.93,1144.00,253.00,75.00
MNR47D4,188,21106,07/17/2011 09:00:32 PM,GMT,49.78,-86.94,1152.00,254.00,16.00
MNR47D4,188,21107,07/17/2011 09:01:02 PM,GMT,49.78,-86.94,1152.00,90.00,12.00
MNR47D4,188,21108,07/17/2011 09:01:13 PM,GMT,49.78,-86.94,1152.00,73.00,17.00
MNR47D4,188,21109,07/17/2011 09:01:42 PM,GMT,49.78,-86.93,1152.00,74.00,17.00
MNR47D4,188,21110,07/17/2011 09:02:12 PM,GMT,49.78,-86.93,1144.00,73.00,15.00
MNR47D4,188,21111,07/17/2011 09:02:42 PM,GMT,49.78,-86.93,1136.00,8.00,11.00
MNR47D4,188,21112,07/17/2011 09:03:12 PM,GMT,49.78,-86.93,1144.00,21.00,5.00
MNR47D4,188,21113,07/17/2011 09:03:42 PM,GMT,49.78,-86.93,1144.00,317.00,1.00
MNR47D4,188,21114,07/17/2011 09:04:11 PM,GMT,49.78,-86.93,1136.00,0.00,0.00
